model,sample_id,level,sigma,token_flip_frac
vqgan,n02012849/ILSVRC2012_val_00034198,low,0.1,0.875
vqgan,n02012849/ILSVRC2012_val_00034198,mid,0.2,0.93359375
vqgan,n02012849/ILSVRC2012_val_00034198,high,0.5,0.984375
vqgan,n02012849/ILSVRC2012_val_00048640,low,0.1,0.7890625
vqgan,n02012849/ILSVRC2012_val_00048640,mid,0.2,0.91796875
vqgan,n02012849/ILSVRC2012_val_00048640,high,0.5,0.96484375
vqgan,n02013706/ILSVRC2012_val_00007564,low,0.1,0.5859375
vqgan,n02013706/ILSVRC2012_val_00007564,mid,0.2,0.859375
vqgan,n02013706/ILSVRC2012_val_00007564,high,0.5,0.984375
vqgan,n02013706/ILSVRC2012_val_00011406,low,0.1,0.80078125
vqgan,n02013706/ILSVRC2012_val_00011406,mid,0.2,0.921875
vqgan,n02013706/ILSVRC2012_val_00011406,high,0.5,0.98828125
vqgan,n02013706/ILSVRC2012_val_00019049,low,0.1,0.65625
vqgan,n02013706/ILSVRC2012_val_00019049,mid,0.2,0.84765625
vqgan,n02013706/ILSVRC2012_val_00019049,high,0.5,0.99609375
vqgan,n02013706/ILSVRC2012_val_00026942,low,0.1,0.8046875
vqgan,n02013706/ILSVRC2012_val_00026942,mid,0.2,0.8984375
vqgan,n02013706/ILSVRC2012_val_00026942,high,0.5,0.98046875
vqgan,n02013706/ILSVRC2012_val_00035722,low,0.1,0.71875
vqgan,n02013706/ILSVRC2012_val_00035722,mid,0.2,0.8671875
vqgan,n02013706/ILSVRC2012_val_00035722,high,0.5,0.96875
vqgan,n02013706/ILSVRC2012_val_00046537,low,0.1,0.84765625
vqgan,n02013706/ILSVRC2012_val_00046537,mid,0.2,0.91796875
vqgan,n02013706/ILSVRC2012_val_00046537,high,0.5,0.9921875
vqgan,n02017213/ILSVRC2012_val_00009295,low,0.1,0.875
vqgan,n02017213/ILSVRC2012_val_00009295,mid,0.2,0.94921875
vqgan,n02017213/ILSVRC2012_val_00009295,high,0.5,1.0
vqgan,n02017213/ILSVRC2012_val_00014083,low,0.1,0.6796875
vqgan,n02017213/ILSVRC2012_val_00014083,mid,0.2,0.79296875
vqgan,n02017213/ILSVRC2012_val_00014083,high,0.5,0.97265625
vqgan,n02017213/ILSVRC2012_val_00023695,low,0.1,0.58203125
vqgan,n02017213/ILSVRC2012_val_00023695,mid,0.2,0.84765625
vqgan,n02017213/ILSVRC2012_val_00023695,high,0.5,0.96484375
vqgan,n02017213/ILSVRC2012_val_00028065,low,0.1,0.62109375
vqgan,n02017213/ILSVRC2012_val_00028065,mid,0.2,0.78515625
vqgan,n02017213/ILSVRC2012_val_00028065,high,0.5,0.9609375
vqgan,n02017213/ILSVRC2012_val_00035139,low,0.1,0.734375
vqgan,n02017213/ILSVRC2012_val_00035139,mid,0.2,0.9140625
vqgan,n02017213/ILSVRC2012_val_00035139,high,0.5,0.98046875
vqgan,n02017213/ILSVRC2012_val_00043456,low,0.1,0.7890625
vqgan,n02017213/ILSVRC2012_val_00043456,mid,0.2,0.90625
vqgan,n02017213/ILSVRC2012_val_00043456,high,0.5,0.9765625
vqgan,n02018207/ILSVRC2012_val_00002370,low,0.1,0.734375
vqgan,n02018207/ILSVRC2012_val_00002370,mid,0.2,0.8828125
vqgan,n02018207/ILSVRC2012_val_00002370,high,0.5,0.97265625
vqgan,n02018207/ILSVRC2012_val_00010001,low,0.1,0.58984375
vqgan,n02018207/ILSVRC2012_val_00010001,mid,0.2,0.76171875
vqgan,n02018207/ILSVRC2012_val_00010001,high,0.5,0.94140625
vqgan,n02018207/ILSVRC2012_val_00014805,low,0.1,0.9375
vqgan,n02018207/ILSVRC2012_val_00014805,mid,0.2,0.98828125
vqgan,n02018207/ILSVRC2012_val_00014805,high,0.5,0.9921875
vqgan,n02018207/ILSVRC2012_val_00024740,low,0.1,0.7734375
vqgan,n02018207/ILSVRC2012_val_00024740,mid,0.2,0.921875
vqgan,n02018207/ILSVRC2012_val_00024740,high,0.5,0.98828125
vqgan,n02018207/ILSVRC2012_val_00035028,low,0.1,0.875
vqgan,n02018207/ILSVRC2012_val_00035028,mid,0.2,0.9375
vqgan,n02018207/ILSVRC2012_val_00035028,high,0.5,0.98828125
vqgan,n02018207/ILSVRC2012_val_00043477,low,0.1,0.7265625
vqgan,n02018207/ILSVRC2012_val_00043477,mid,0.2,0.890625
vqgan,n02018207/ILSVRC2012_val_00043477,high,0.5,0.98046875
vqgan,n02018207/ILSVRC2012_val_00048163,low,0.1,0.796875
vqgan,n02018207/ILSVRC2012_val_00048163,mid,0.2,0.9296875
vqgan,n02018207/ILSVRC2012_val_00048163,high,0.5,0.98046875
vqgan,n02018795/ILSVRC2012_val_00007077,low,0.1,0.703125
vqgan,n02018795/ILSVRC2012_val_00007077,mid,0.2,0.90625
vqgan,n02018795/ILSVRC2012_val_00007077,high,0.5,0.98828125
vqgan,n02018795/ILSVRC2012_val_00016264,low,0.1,0.796875
vqgan,n02018795/ILSVRC2012_val_00016264,mid,0.2,0.9296875
vqgan,n02018795/ILSVRC2012_val_00016264,high,0.5,0.9921875
vqgan,n02018795/ILSVRC2012_val_00029510,low,0.1,0.671875
vqgan,n02018795/ILSVRC2012_val_00029510,mid,0.2,0.8671875
vqgan,n02018795/ILSVRC2012_val_00029510,high,0.5,0.98046875
vqgan,n02018795/ILSVRC2012_val_00036457,low,0.1,0.64453125
vqgan,n02018795/ILSVRC2012_val_00036457,mid,0.2,0.85546875
vqgan,n02018795/ILSVRC2012_val_00036457,high,0.5,0.984375
vqgan,n02018795/ILSVRC2012_val_00039802,low,0.1,0.8515625
vqgan,n02018795/ILSVRC2012_val_00039802,mid,0.2,0.9375
vqgan,n02018795/ILSVRC2012_val_00039802,high,0.5,0.98828125
vqgan,n02018795/ILSVRC2012_val_00046505,low,0.1,0.7890625
vqgan,n02018795/ILSVRC2012_val_00046505,mid,0.2,0.92578125
vqgan,n02018795/ILSVRC2012_val_00046505,high,0.5,1.0
vqgan,n02025239/ILSVRC2012_val_00009715,low,0.1,0.84375
vqgan,n02025239/ILSVRC2012_val_00009715,mid,0.2,0.9296875
vqgan,n02025239/ILSVRC2012_val_00009715,high,0.5,0.96875
vqgan,n02025239/ILSVRC2012_val_00020774,low,0.1,0.890625
vqgan,n02025239/ILSVRC2012_val_00020774,mid,0.2,0.9453125
vqgan,n02025239/ILSVRC2012_val_00020774,high,0.5,0.98828125
vqgan,n02025239/ILSVRC2012_val_00027731,low,0.1,0.875
vqgan,n02025239/ILSVRC2012_val_00027731,mid,0.2,0.96484375
vqgan,n02025239/ILSVRC2012_val_00027731,high,0.5,0.984375
vqgan,n02025239/ILSVRC2012_val_00034360,low,0.1,0.69140625
vqgan,n02025239/ILSVRC2012_val_00034360,mid,0.2,0.87109375
vqgan,n02025239/ILSVRC2012_val_00034360,high,0.5,0.9921875
vqgan,n02025239/ILSVRC2012_val_00038798,low,0.1,0.67578125
vqgan,n02025239/ILSVRC2012_val_00038798,mid,0.2,0.8671875
vqgan,n02025239/ILSVRC2012_val_00038798,high,0.5,0.97265625
vqgan,n02025239/ILSVRC2012_val_00043769,low,0.1,0.75390625
vqgan,n02025239/ILSVRC2012_val_00043769,mid,0.2,0.86328125
vqgan,n02025239/ILSVRC2012_val_00043769,high,0.5,0.98828125
vqgan,n02027492/ILSVRC2012_val_00000177,low,0.1,0.78515625
vqgan,n02027492/ILSVRC2012_val_00000177,mid,0.2,0.8984375
vqgan,n02027492/ILSVRC2012_val_00000177,high,0.5,1.0
vqgan,n02027492/ILSVRC2012_val_00005840,low,0.1,0.9296875
vqgan,n02027492/ILSVRC2012_val_00005840,mid,0.2,0.97265625
vqgan,n02027492/ILSVRC2012_val_00005840,high,0.5,0.98046875
vqgan,n02027492/ILSVRC2012_val_00012889,low,0.1,0.6796875
vqgan,n02027492/ILSVRC2012_val_00012889,mid,0.2,0.890625
vqgan,n02027492/ILSVRC2012_val_00012889,high,0.5,0.97265625
vqgan,n02027492/ILSVRC2012_val_00022207,low,0.1,0.7578125
vqgan,n02027492/ILSVRC2012_val_00022207,mid,0.2,0.9140625
vqgan,n02027492/ILSVRC2012_val_00022207,high,0.5,0.9921875
vqgan,n02027492/ILSVRC2012_val_00034910,low,0.1,0.7109375
vqgan,n02027492/ILSVRC2012_val_00034910,mid,0.2,0.89453125
vqgan,n02027492/ILSVRC2012_val_00034910,high,0.5,0.96875
vqgan,n02027492/ILSVRC2012_val_00042858,low,0.1,0.65234375
vqgan,n02027492/ILSVRC2012_val_00042858,mid,0.2,0.87890625
vqgan,n02027492/ILSVRC2012_val_00042858,high,0.5,0.9921875
vqgan,n02027492/ILSVRC2012_val_00048725,low,0.1,0.828125
vqgan,n02027492/ILSVRC2012_val_00048725,mid,0.2,0.9296875
vqgan,n02027492/ILSVRC2012_val_00048725,high,0.5,0.984375
vqgan,n02028035/ILSVRC2012_val_00007651,low,0.1,0.76953125
vqgan,n02028035/ILSVRC2012_val_00007651,mid,0.2,0.91796875
vqgan,n02028035/ILSVRC2012_val_00007651,high,0.5,0.9921875
vqgan,n02028035/ILSVRC2012_val_00014977,low,0.1,0.796875
vqgan,n02028035/ILSVRC2012_val_00014977,mid,0.2,0.90625
vqgan,n02028035/ILSVRC2012_val_00014977,high,0.5,0.96875
vqgan,n02028035/ILSVRC2012_val_00020680,low,0.1,0.87109375
vqgan,n02028035/ILSVRC2012_val_00020680,mid,0.2,0.96484375
vqgan,n02028035/ILSVRC2012_val_00020680,high,0.5,0.9765625
vqgan,n02028035/ILSVRC2012_val_00030102,low,0.1,0.84765625
vqgan,n02028035/ILSVRC2012_val_00030102,mid,0.2,0.94921875
vqgan,n02028035/ILSVRC2012_val_00030102,high,0.5,0.98046875
vqgan,n02028035/ILSVRC2012_val_00043420,low,0.1,0.83984375
vqgan,n02028035/ILSVRC2012_val_00043420,mid,0.2,0.9375
vqgan,n02028035/ILSVRC2012_val_00043420,high,0.5,0.99609375
vqgan,n02033041/ILSVRC2012_val_00005615,low,0.1,0.8984375
vqgan,n02033041/ILSVRC2012_val_00005615,mid,0.2,0.96875
vqgan,n02033041/ILSVRC2012_val_00005615,high,0.5,1.0
vqgan,n02033041/ILSVRC2012_val_00015817,low,0.1,0.5546875
vqgan,n02033041/ILSVRC2012_val_00015817,mid,0.2,0.77734375
vqgan,n02033041/ILSVRC2012_val_00015817,high,0.5,0.97265625
vqgan,n02033041/ILSVRC2012_val_00018407,low,0.1,0.87109375
vqgan,n02033041/ILSVRC2012_val_00018407,mid,0.2,0.9453125
vqgan,n02033041/ILSVRC2012_val_00018407,high,0.5,0.9921875
vqgan,n02033041/ILSVRC2012_val_00026178,low,0.1,0.76953125
vqgan,n02033041/ILSVRC2012_val_00026178,mid,0.2,0.89453125
vqgan,n02033041/ILSVRC2012_val_00026178,high,0.5,0.98828125
vqgan,n02033041/ILSVRC2012_val_00033833,low,0.1,0.8203125
vqgan,n02033041/ILSVRC2012_val_00033833,mid,0.2,0.9375
vqgan,n02033041/ILSVRC2012_val_00033833,high,0.5,0.98046875
vqgan,n02033041/ILSVRC2012_val_00040942,low,0.1,0.6875
vqgan,n02033041/ILSVRC2012_val_00040942,mid,0.2,0.9140625
vqgan,n02033041/ILSVRC2012_val_00040942,high,0.5,0.9921875
vqgan,n02033041/ILSVRC2012_val_00046892,low,0.1,0.5390625
vqgan,n02033041/ILSVRC2012_val_00046892,mid,0.2,0.8203125
vqgan,n02033041/ILSVRC2012_val_00046892,high,0.5,0.96875
vqgan,n02037110/ILSVRC2012_val_00004583,low,0.1,0.578125
vqgan,n02037110/ILSVRC2012_val_00004583,mid,0.2,0.8125
vqgan,n02037110/ILSVRC2012_val_00004583,high,0.5,0.9609375
vqgan,n02037110/ILSVRC2012_val_00009991,low,0.1,0.6953125
vqgan,n02037110/ILSVRC2012_val_00009991,mid,0.2,0.875
vqgan,n02037110/ILSVRC2012_val_00009991,high,0.5,0.9765625
vqgan,n02037110/ILSVRC2012_val_00014991,low,0.1,0.78515625
vqgan,n02037110/ILSVRC2012_val_00014991,mid,0.2,0.91015625
vqgan,n02037110/ILSVRC2012_val_00014991,high,0.5,0.984375
vqgan,n02037110/ILSVRC2012_val_00028025,low,0.1,0.765625
vqgan,n02037110/ILSVRC2012_val_00028025,mid,0.2,0.89453125
vqgan,n02037110/ILSVRC2012_val_00028025,high,0.5,0.9765625
vqgan,n02037110/ILSVRC2012_val_00031863,low,0.1,0.83984375
vqgan,n02037110/ILSVRC2012_val_00031863,mid,0.2,0.9296875
vqgan,n02037110/ILSVRC2012_val_00031863,high,0.5,0.98046875
vqgan,n02037110/ILSVRC2012_val_00041535,low,0.1,0.8359375
vqgan,n02037110/ILSVRC2012_val_00041535,mid,0.2,0.92578125
vqgan,n02037110/ILSVRC2012_val_00041535,high,0.5,0.98828125
vqgan,n02051845/ILSVRC2012_val_00003153,low,0.1,0.8203125
vqgan,n02051845/ILSVRC2012_val_00003153,mid,0.2,0.921875
vqgan,n02051845/ILSVRC2012_val_00003153,high,0.5,0.98828125
vqgan,n02051845/ILSVRC2012_val_00014223,low,0.1,0.80859375
vqgan,n02051845/ILSVRC2012_val_00014223,mid,0.2,0.88671875
vqgan,n02051845/ILSVRC2012_val_00014223,high,0.5,0.9765625
vqgan,n02051845/ILSVRC2012_val_00020148,low,0.1,0.72265625
vqgan,n02051845/ILSVRC2012_val_00020148,mid,0.2,0.85546875
vqgan,n02051845/ILSVRC2012_val_00020148,high,0.5,0.94921875
vqgan,n02051845/ILSVRC2012_val_00024180,low,0.1,0.69921875
vqgan,n02051845/ILSVRC2012_val_00024180,mid,0.2,0.88671875
vqgan,n02051845/ILSVRC2012_val_00024180,high,0.5,0.9609375
vqgan,n02051845/ILSVRC2012_val_00038981,low,0.1,0.86328125
vqgan,n02051845/ILSVRC2012_val_00038981,mid,0.2,0.9375
vqgan,n02051845/ILSVRC2012_val_00038981,high,0.5,0.98046875
vqgan,n02051845/ILSVRC2012_val_00048346,low,0.1,0.58984375
vqgan,n02051845/ILSVRC2012_val_00048346,mid,0.2,0.80859375
vqgan,n02051845/ILSVRC2012_val_00048346,high,0.5,0.9140625
vqgan,n02056570/ILSVRC2012_val_00007988,low,0.1,0.8125
vqgan,n02056570/ILSVRC2012_val_00007988,mid,0.2,0.9296875
vqgan,n02056570/ILSVRC2012_val_00007988,high,0.5,0.9921875
vqgan,n02056570/ILSVRC2012_val_00012523,low,0.1,0.75
vqgan,n02056570/ILSVRC2012_val_00012523,mid,0.2,0.87109375
vqgan,n02056570/ILSVRC2012_val_00012523,high,0.5,0.9765625
vqgan,n02056570/ILSVRC2012_val_00020888,low,0.1,0.6953125
vqgan,n02056570/ILSVRC2012_val_00020888,mid,0.2,0.875
vqgan,n02056570/ILSVRC2012_val_00020888,high,0.5,0.96875
vqgan,n02056570/ILSVRC2012_val_00024504,low,0.1,0.59375
vqgan,n02056570/ILSVRC2012_val_00024504,mid,0.2,0.828125
vqgan,n02056570/ILSVRC2012_val_00024504,high,0.5,0.9765625
vqgan,n02056570/ILSVRC2012_val_00027559,low,0.1,0.75
vqgan,n02056570/ILSVRC2012_val_00027559,mid,0.2,0.921875
vqgan,n02056570/ILSVRC2012_val_00027559,high,0.5,0.9765625
vqgan,n02056570/ILSVRC2012_val_00039797,low,0.1,0.77734375
vqgan,n02056570/ILSVRC2012_val_00039797,mid,0.2,0.91015625
vqgan,n02056570/ILSVRC2012_val_00039797,high,0.5,0.9921875
vqgan,n02056570/ILSVRC2012_val_00047685,low,0.1,0.796875
vqgan,n02056570/ILSVRC2012_val_00047685,mid,0.2,0.91015625
vqgan,n02056570/ILSVRC2012_val_00047685,high,0.5,0.96484375
vqgan,n02058221/ILSVRC2012_val_00007276,low,0.1,0.61328125
vqgan,n02058221/ILSVRC2012_val_00007276,mid,0.2,0.82421875
vqgan,n02058221/ILSVRC2012_val_00007276,high,0.5,0.96875
vqgan,n02058221/ILSVRC2012_val_00013901,low,0.1,0.890625
vqgan,n02058221/ILSVRC2012_val_00013901,mid,0.2,0.94140625
vqgan,n02058221/ILSVRC2012_val_00013901,high,0.5,0.99609375
vqgan,n02058221/ILSVRC2012_val_00026716,low,0.1,0.9296875
vqgan,n02058221/ILSVRC2012_val_00026716,mid,0.2,0.9609375
vqgan,n02058221/ILSVRC2012_val_00026716,high,0.5,0.99609375
vqgan,n02058221/ILSVRC2012_val_00035517,low,0.1,0.8671875
vqgan,n02058221/ILSVRC2012_val_00035517,mid,0.2,0.9296875
vqgan,n02058221/ILSVRC2012_val_00035517,high,0.5,0.98828125
vqgan,n02058221/ILSVRC2012_val_00043108,low,0.1,0.734375
vqgan,n02058221/ILSVRC2012_val_00043108,mid,0.2,0.8828125
vqgan,n02058221/ILSVRC2012_val_00043108,high,0.5,0.98046875
vqgan,n02058221/ILSVRC2012_val_00049170,low,0.1,0.7578125
vqgan,n02058221/ILSVRC2012_val_00049170,mid,0.2,0.875
vqgan,n02058221/ILSVRC2012_val_00049170,high,0.5,0.96875
vqgan,n02066245/ILSVRC2012_val_00005322,low,0.1,0.8984375
vqgan,n02066245/ILSVRC2012_val_00005322,mid,0.2,0.9375
vqgan,n02066245/ILSVRC2012_val_00005322,high,0.5,0.99609375
vqgan,n02066245/ILSVRC2012_val_00013025,low,0.1,0.7265625
vqgan,n02066245/ILSVRC2012_val_00013025,mid,0.2,0.8671875
vqgan,n02066245/ILSVRC2012_val_00013025,high,0.5,0.98046875
vqgan,n02066245/ILSVRC2012_val_00017716,low,0.1,0.75
vqgan,n02066245/ILSVRC2012_val_00017716,mid,0.2,0.90234375
vqgan,n02066245/ILSVRC2012_val_00017716,high,0.5,0.984375
vqgan,n02066245/ILSVRC2012_val_00022773,low,0.1,0.6796875
vqgan,n02066245/ILSVRC2012_val_00022773,mid,0.2,0.921875
vqgan,n02066245/ILSVRC2012_val_00022773,high,0.5,0.9765625
vqgan,n02066245/ILSVRC2012_val_00031226,low,0.1,0.81640625
vqgan,n02066245/ILSVRC2012_val_00031226,mid,0.2,0.9296875
vqgan,n02066245/ILSVRC2012_val_00031226,high,0.5,0.9765625
vqgan,n02066245/ILSVRC2012_val_00038153,low,0.1,0.89453125
vqgan,n02066245/ILSVRC2012_val_00038153,mid,0.2,0.94921875
vqgan,n02066245/ILSVRC2012_val_00038153,high,0.5,0.984375
vqgan,n02071294/ILSVRC2012_val_00000545,low,0.1,0.65234375
vqgan,n02071294/ILSVRC2012_val_00000545,mid,0.2,0.8125
vqgan,n02071294/ILSVRC2012_val_00000545,high,0.5,0.94921875
vqgan,n02071294/ILSVRC2012_val_00009667,low,0.1,0.92578125
vqgan,n02071294/ILSVRC2012_val_00009667,mid,0.2,0.9765625
vqgan,n02071294/ILSVRC2012_val_00009667,high,0.5,0.9921875
vqgan,n02071294/ILSVRC2012_val_00015725,low,0.1,0.88671875
vqgan,n02071294/ILSVRC2012_val_00015725,mid,0.2,0.953125
vqgan,n02071294/ILSVRC2012_val_00015725,high,0.5,0.9921875
vqgan,n02071294/ILSVRC2012_val_00025069,low,0.1,0.9453125
vqgan,n02071294/ILSVRC2012_val_00025069,mid,0.2,0.984375
vqgan,n02071294/ILSVRC2012_val_00025069,high,0.5,0.99609375
vqgan,n02071294/ILSVRC2012_val_00039524,low,0.1,0.7890625
vqgan,n02071294/ILSVRC2012_val_00039524,mid,0.2,0.93359375
vqgan,n02071294/ILSVRC2012_val_00039524,high,0.5,0.984375
vqgan,n02071294/ILSVRC2012_val_00046988,low,0.1,0.9453125
vqgan,n02071294/ILSVRC2012_val_00046988,mid,0.2,0.984375
vqgan,n02071294/ILSVRC2012_val_00046988,high,0.5,0.99609375
vqgan,n02074367/ILSVRC2012_val_00001608,low,0.1,0.94921875
vqgan,n02074367/ILSVRC2012_val_00001608,mid,0.2,0.98828125
vqgan,n02074367/ILSVRC2012_val_00001608,high,0.5,0.99609375
vqgan,n02074367/ILSVRC2012_val_00008901,low,0.1,0.9609375
vqgan,n02074367/ILSVRC2012_val_00008901,mid,0.2,0.98828125
vqgan,n02074367/ILSVRC2012_val_00008901,high,0.5,0.9921875
vqgan,n02074367/ILSVRC2012_val_00021584,low,0.1,0.92578125
vqgan,n02074367/ILSVRC2012_val_00021584,mid,0.2,0.96875
vqgan,n02074367/ILSVRC2012_val_00021584,high,0.5,0.99609375
vqgan,n02074367/ILSVRC2012_val_00030029,low,0.1,0.8984375
vqgan,n02074367/ILSVRC2012_val_00030029,mid,0.2,0.96484375
vqgan,n02074367/ILSVRC2012_val_00030029,high,0.5,0.984375
vqgan,n02074367/ILSVRC2012_val_00037474,low,0.1,0.8671875
vqgan,n02074367/ILSVRC2012_val_00037474,mid,0.2,0.93359375
vqgan,n02074367/ILSVRC2012_val_00037474,high,0.5,0.99609375
vqgan,n02074367/ILSVRC2012_val_00040083,low,0.1,0.78125
vqgan,n02074367/ILSVRC2012_val_00040083,mid,0.2,0.92578125
vqgan,n02074367/ILSVRC2012_val_00040083,high,0.5,0.984375
vqgan,n02077923/ILSVRC2012_val_00001472,low,0.1,0.54296875
vqgan,n02077923/ILSVRC2012_val_00001472,mid,0.2,0.76953125
vqgan,n02077923/ILSVRC2012_val_00001472,high,0.5,0.96875
vqgan,n02077923/ILSVRC2012_val_00004302,low,0.1,0.79296875
vqgan,n02077923/ILSVRC2012_val_00004302,mid,0.2,0.88671875
vqgan,n02077923/ILSVRC2012_val_00004302,high,0.5,0.984375
vqgan,n02077923/ILSVRC2012_val_00013809,low,0.1,0.7421875
vqgan,n02077923/ILSVRC2012_val_00013809,mid,0.2,0.91015625
vqgan,n02077923/ILSVRC2012_val_00013809,high,0.5,0.95703125
vqgan,n02077923/ILSVRC2012_val_00023070,low,0.1,0.82421875
vqgan,n02077923/ILSVRC2012_val_00023070,mid,0.2,0.921875
vqgan,n02077923/ILSVRC2012_val_00023070,high,0.5,0.9765625
vqgan,n02077923/ILSVRC2012_val_00029634,low,0.1,0.70703125
vqgan,n02077923/ILSVRC2012_val_00029634,mid,0.2,0.8671875
vqgan,n02077923/ILSVRC2012_val_00029634,high,0.5,0.96875
vqgan,n02077923/ILSVRC2012_val_00038217,low,0.1,0.6640625
vqgan,n02077923/ILSVRC2012_val_00038217,mid,0.2,0.85546875
vqgan,n02077923/ILSVRC2012_val_00038217,high,0.5,0.98046875
vqgan,n02077923/ILSVRC2012_val_00045435,low,0.1,0.734375
vqgan,n02077923/ILSVRC2012_val_00045435,mid,0.2,0.87890625
vqgan,n02077923/ILSVRC2012_val_00045435,high,0.5,0.98046875
vqgan,n02085620/ILSVRC2012_val_00006079,low,0.1,0.921875
vqgan,n02085620/ILSVRC2012_val_00006079,mid,0.2,0.98046875
vqgan,n02085620/ILSVRC2012_val_00006079,high,0.5,1.0
vqgan,n02085620/ILSVRC2012_val_00017702,low,0.1,0.8046875
vqgan,n02085620/ILSVRC2012_val_00017702,mid,0.2,0.93359375
vqgan,n02085620/ILSVRC2012_val_00017702,high,0.5,0.984375
vqgan,n02085620/ILSVRC2012_val_00024126,low,0.1,0.89453125
vqgan,n02085620/ILSVRC2012_val_00024126,mid,0.2,0.96875
vqgan,n02085620/ILSVRC2012_val_00024126,high,0.5,0.9921875
vqgan,n02085620/ILSVRC2012_val_00031154,low,0.1,0.90234375
vqgan,n02085620/ILSVRC2012_val_00031154,mid,0.2,0.97265625
vqgan,n02085620/ILSVRC2012_val_00031154,high,0.5,1.0
vqgan,n02085620/ILSVRC2012_val_00040731,low,0.1,0.75
vqgan,n02085620/ILSVRC2012_val_00040731,mid,0.2,0.87109375
vqgan,n02085620/ILSVRC2012_val_00040731,high,0.5,0.984375
vqgan,n02085620/ILSVRC2012_val_00043872,low,0.1,0.828125
vqgan,n02085620/ILSVRC2012_val_00043872,mid,0.2,0.90234375
vqgan,n02085620/ILSVRC2012_val_00043872,high,0.5,0.98046875
vqgan,n02085782/ILSVRC2012_val_00006146,low,0.1,0.75
vqgan,n02085782/ILSVRC2012_val_00006146,mid,0.2,0.91796875
vqgan,n02085782/ILSVRC2012_val_00006146,high,0.5,0.9921875
vqgan,n02085782/ILSVRC2012_val_00015082,low,0.1,0.8515625
vqgan,n02085782/ILSVRC2012_val_00015082,mid,0.2,0.94921875
vqgan,n02085782/ILSVRC2012_val_00015082,high,0.5,0.9921875
vqgan,n02085782/ILSVRC2012_val_00022438,low,0.1,0.9140625
vqgan,n02085782/ILSVRC2012_val_00022438,mid,0.2,0.96484375
vqgan,n02085782/ILSVRC2012_val_00022438,high,0.5,0.984375
vqgan,n02085782/ILSVRC2012_val_00025437,low,0.1,0.8984375
vqgan,n02085782/ILSVRC2012_val_00025437,mid,0.2,0.96484375
vqgan,n02085782/ILSVRC2012_val_00025437,high,0.5,0.99609375
vqgan,n02085782/ILSVRC2012_val_00036890,low,0.1,0.76171875
vqgan,n02085782/ILSVRC2012_val_00036890,mid,0.2,0.9140625
vqgan,n02085782/ILSVRC2012_val_00036890,high,0.5,0.98828125
vqgan,n02085782/ILSVRC2012_val_00038257,low,0.1,0.78515625
vqgan,n02085782/ILSVRC2012_val_00038257,mid,0.2,0.92578125
vqgan,n02085782/ILSVRC2012_val_00038257,high,0.5,0.984375
vqgan,n02085782/ILSVRC2012_val_00048123,low,0.1,0.71875
vqgan,n02085782/ILSVRC2012_val_00048123,mid,0.2,0.8984375
vqgan,n02085782/ILSVRC2012_val_00048123,high,0.5,0.95703125
vqgan,n02085936/ILSVRC2012_val_00008794,low,0.1,0.8984375
vqgan,n02085936/ILSVRC2012_val_00008794,mid,0.2,0.96484375
vqgan,n02085936/ILSVRC2012_val_00008794,high,0.5,0.98828125
vqgan,n02085936/ILSVRC2012_val_00015300,low,0.1,0.80859375
vqgan,n02085936/ILSVRC2012_val_00015300,mid,0.2,0.94140625
vqgan,n02085936/ILSVRC2012_val_00015300,high,0.5,1.0
vqgan,n02085936/ILSVRC2012_val_00021452,low,0.1,0.87109375
vqgan,n02085936/ILSVRC2012_val_00021452,mid,0.2,0.96484375
vqgan,n02085936/ILSVRC2012_val_00021452,high,0.5,0.99609375
vqgan,n02085936/ILSVRC2012_val_00033310,low,0.1,0.67578125
vqgan,n02085936/ILSVRC2012_val_00033310,mid,0.2,0.890625
vqgan,n02085936/ILSVRC2012_val_00033310,high,0.5,0.98828125
vqgan,n02085936/ILSVRC2012_val_00039146,low,0.1,0.8671875
vqgan,n02085936/ILSVRC2012_val_00039146,mid,0.2,0.94921875
vqgan,n02085936/ILSVRC2012_val_00039146,high,0.5,0.984375
vqgan,n02085936/ILSVRC2012_val_00047729,low,0.1,0.8828125
vqgan,n02085936/ILSVRC2012_val_00047729,mid,0.2,0.96484375
vqgan,n02085936/ILSVRC2012_val_00047729,high,0.5,0.9921875
vqgan,n02086079/ILSVRC2012_val_00004065,low,0.1,0.88671875
vqgan,n02086079/ILSVRC2012_val_00004065,mid,0.2,0.96484375
vqgan,n02086079/ILSVRC2012_val_00004065,high,0.5,0.984375
vqgan,n02086079/ILSVRC2012_val_00009576,low,0.1,0.86328125
vqgan,n02086079/ILSVRC2012_val_00009576,mid,0.2,0.94921875
vqgan,n02086079/ILSVRC2012_val_00009576,high,0.5,0.9921875
vqgan,n02086079/ILSVRC2012_val_00023553,low,0.1,0.9140625
vqgan,n02086079/ILSVRC2012_val_00023553,mid,0.2,0.95703125
vqgan,n02086079/ILSVRC2012_val_00023553,high,0.5,0.984375
vqgan,n02086079/ILSVRC2012_val_00031721,low,0.1,0.6953125
vqgan,n02086079/ILSVRC2012_val_00031721,mid,0.2,0.87890625
vqgan,n02086079/ILSVRC2012_val_00031721,high,0.5,0.95703125
vqgan,n02086079/ILSVRC2012_val_00041109,low,0.1,0.83984375
vqgan,n02086079/ILSVRC2012_val_00041109,mid,0.2,0.91015625
